Unnamed: 0,ABREU E LIMA,AFOGADOS DA INGAZEIRA,AFRANIO,AGRESTINA,AGUA PRETA,AGUAS BELAS,ALAGOINHA,ALIANCA,ALTINHO,AMARAJI,ANGELIM,ARACOIABA,ARARIPINA,ARCOVERDE,BARRA DE GUABIRABA,BARREIROS,BELEM DE MARIA,BELO JARDIM,BETANIA,BEZERROS,BODOCO,BOM CONSELHO,BOM JARDIM,BONITO,BREJAO,BREJINHO,BREJO DA MADRE DE DEUS,BUENOS AIRES,BUIQUE,CABO DE SANTO AGOSTINHO,CABROBO,CACHOEIRINHA,CAETES,CALCADO,CALUMBI,CAMARAGIBE,CAMOCIM DE SAO FELIX,CAMUTANGA,CANHOTINHO,CAPOEIRAS,CARNAIBA,CARNAUBEIRA DA PENHA,CARPINA,CARUARU,CASINHAS,CATENDE,CEDRO,CHA DE ALEGRIA,CHA GRANDE,CONDADO,CORRENTES,CORTES,CUMARU,CUPIRA,CUSTODIA,DORMENTES,ESCADA,EXU,FEIRA NOVA,FERREIROS,FLORES,FLORESTA,FREI MIGUELINHO,GAMELEIRA,GARANHUNS,GLORIA DO GOITA,GOIANA,GRAVATA,IATI,IBIMIRIM,IBIRAJUBA,IGARASSU,IGUARACY,ILHA DE ITAMARACA,INAJA,INGAZEIRA,IPOJUCA,IPUBI,ITACURUBA,ITAIBA,ITAMBE,ITAPETIM,ITAPISSUMA,ITAQUITINGA,JABOATAO DOS GUARARAPES,JAQUEIRA,JATAUBA,JATOBA,JOAO ALFREDO,JOAQUIM NABUCO,JUCATI,JUPI,JUREMA,LAGOA DE ITAENGA,LAGOA DO CARRO,LAGOA DO OURO,LAGOA DOS GATOS,LAGOA GRANDE,LAJEDO,LIMOEIRO,MACAPARANA,MACHADOS,MARAIAL,MIRANDIBA,MOREILANDIA,MORENO,NAZARE DA MATA,OLINDA,OROBO,OROCO,OURICURI,PALMARES,PALMEIRINA,PANELAS,PARANATAMA,PARNAMIRIM,PASSIRA,PAUDALHO,PAULISTA,PEDRA,PESQUEIRA,PETROLANDIA,PETROLINA,POCAO,POMBOS,PRIMAVERA,QUIPAPA,QUIXABA,RECIFE,RIACHO DAS ALMAS,RIBEIRAO,RIO FORMOSO,SAIRE,SALGADINHO,SALGUEIRO,SALOA,SANHARO,SANTA CRUZ,SANTA CRUZ DA BAIXA VERDE,SANTA CRUZ DO CAPIBARIBE,SANTA FILOMENA,SANTA MARIA DA BOA VISTA,SANTA MARIA DO CAMBUCA,SANTA TEREZINHA,SAO BENEDITO DO SUL,SAO BENTO DO UNA,SAO CAITANO,SAO JOAO,SAO JOAQUIM DO MONTE,SAO JOSE DA COROA GRANDE,SAO JOSE DO BELMONTE,SAO JOSE DO EGITO,SAO LOURENCO DA MATA,SAO VICENTE FERRER,SERRA TALHADA,SERRITA,SERTANIA,SIRINHAEM,SURUBIM,TABIRA,TACAIMBO,TACARATU,TAMANDARE,TAQUARITINGA DO NORTE,TEREZINHA,TERRA NOVA,TIMBAUBA,TORITAMA,TRACUNHAEM,TRINDADE,TRIUNFO,TUPANATINGA,TUPARETAMA,VENTUROSA,VERDEJANTE,VERTENTE DO LERIO,VERTENTES,VICENCIA,VITORIA DE SANTO ANTAO,XEXEU
23 Jul,77.0,5.0,1.0,23.0,37.0,18.0,2.0,25.0,5.0,22.0,1.0,11.0,10.0,25.0,9.0,37.0,1.0,21.0,1.0,29.0,5.0,12.0,21.0,20.0,0.0,0.0,13.0,3.0,4.0,197.0,2.0,14.0,5.0,1.0,1.0,139.0,4.0,4.0,9.0,3.0,6.0,1.0,44.0,208.0,3.0,28.0,2.0,8.0,13.0,24.0,2.0,10.0,4.0,17.0,11.0,1.0,39.0,3.0,16.0,8.0,2.0,3.0,8.0,14.0,42.0,23.0,53.0,38.0,0.0,7.0,0.0,83.0,0.0,8.0,1.0,0.0,88.0,13.0,1.0,4.0,28.0,2.0,28.0,11.0,697.0,6.0,5.0,0.0,18.0,12.0,2.0,5.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,40.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,341.0,5.0,1.0,6.0,62.0,1.0,11.0,5.0,2.0,15.0,37.0,260.0,3.0,18.0,3.0,49.0,3.0,22.0,11.0,4.0,3.0,2062.0,2.0,41.0,19.0,2.0,0.0,11.0,7.0,7.0,0.0,0.0,32.0,0.0,0.0,7.0,2.0,2.0,22.0,6.0,0.0,13.0,14.0,0.0,1.0,98.0,11.0,16.0,4.0,5.0,17.0,18.0,5.0,2.0,6.0,12.0,5.0,1.0,1.0,34.0,7.0,6.0,9.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,124.0,13.0
24 Jul,77.0,5.0,1.0,23.0,37.0,18.0,2.0,25.0,5.0,22.0,1.0,11.0,10.0,25.0,9.0,37.0,1.0,21.0,1.0,29.0,5.0,12.0,21.0,21.0,0.0,0.0,13.0,3.0,4.0,197.0,2.0,14.0,5.0,1.0,1.0,140.0,4.0,4.0,9.0,3.0,6.0,1.0,44.0,209.0,3.0,29.0,2.0,8.0,13.0,24.0,2.0,10.0,4.0,17.0,11.0,1.0,39.0,3.0,16.0,8.0,2.0,3.0,8.0,14.0,43.0,23.0,53.0,38.0,0.0,7.0,0.0,84.0,0.0,8.0,1.0,0.0,88.0,13.0,1.0,4.0,28.0,2.0,28.0,11.0,699.0,6.0,5.0,0.0,18.0,12.0,2.0,5.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,40.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,342.0,5.0,1.0,6.0,62.0,1.0,11.0,5.0,2.0,16.0,37.0,260.0,3.0,19.0,3.0,51.0,3.0,22.0,11.0,4.0,3.0,2069.0,2.0,41.0,19.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,6.0,0.0,13.0,14.0,0.0,1.0,98.0,11.0,16.0,4.0,5.0,17.0,18.0,5.0,2.0,6.0,12.0,5.0,1.0,1.0,34.0,7.0,6.0,9.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,125.0,13.0
25 Jul,77.0,5.0,1.0,23.0,37.0,19.0,2.0,25.0,6.0,22.0,1.0,11.0,10.0,25.0,10.0,37.0,1.0,22.0,1.0,29.0,5.0,12.0,21.0,21.0,0.0,0.0,13.0,3.0,4.0,198.0,2.0,15.0,5.0,1.0,1.0,142.0,4.0,4.0,10.0,3.0,6.0,1.0,45.0,213.0,3.0,29.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,17.0,11.0,1.0,39.0,3.0,16.0,8.0,2.0,3.0,8.0,14.0,43.0,23.0,53.0,39.0,0.0,7.0,1.0,84.0,0.0,8.0,1.0,0.0,88.0,13.0,1.0,4.0,28.0,2.0,28.0,11.0,705.0,6.0,5.0,0.0,18.0,12.0,2.0,5.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,41.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,349.0,5.0,1.0,6.0,63.0,1.0,11.0,5.0,2.0,16.0,38.0,265.0,3.0,19.0,3.0,52.0,3.0,22.0,12.0,4.0,3.0,2079.0,3.0,41.0,19.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,6.0,0.0,13.0,14.0,0.0,1.0,100.0,11.0,18.0,4.0,5.0,17.0,18.0,5.0,2.0,6.0,12.0,6.0,1.0,1.0,34.0,7.0,7.0,9.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,126.0,13.0
26 Jul,77.0,6.0,1.0,23.0,37.0,19.0,2.0,25.0,6.0,22.0,1.0,11.0,12.0,26.0,10.0,37.0,1.0,22.0,1.0,29.0,5.0,12.0,21.0,21.0,0.0,0.0,13.0,4.0,4.0,200.0,2.0,15.0,5.0,1.0,1.0,143.0,4.0,4.0,10.0,3.0,6.0,1.0,45.0,217.0,3.0,30.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,18.0,11.0,1.0,39.0,3.0,16.0,8.0,3.0,3.0,9.0,14.0,43.0,23.0,54.0,39.0,0.0,7.0,1.0,86.0,0.0,9.0,1.0,0.0,89.0,14.0,1.0,4.0,28.0,3.0,28.0,11.0,712.0,6.0,5.0,0.0,18.0,13.0,2.0,6.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,352.0,5.0,1.0,6.0,65.0,1.0,12.0,5.0,2.0,16.0,38.0,267.0,3.0,20.0,3.0,52.0,3.0,22.0,12.0,4.0,3.0,2084.0,3.0,41.0,19.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,6.0,0.0,13.0,15.0,0.0,1.0,101.0,11.0,18.0,4.0,5.0,17.0,18.0,5.0,2.0,6.0,12.0,6.0,1.0,1.0,34.0,7.0,7.0,9.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,126.0,13.0
27 Jul,77.0,7.0,1.0,23.0,37.0,19.0,2.0,25.0,6.0,22.0,1.0,11.0,13.0,26.0,10.0,37.0,1.0,22.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,4.0,4.0,200.0,2.0,16.0,5.0,1.0,1.0,143.0,4.0,4.0,10.0,3.0,6.0,1.0,45.0,220.0,3.0,30.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,18.0,11.0,1.0,39.0,4.0,16.0,8.0,3.0,3.0,9.0,14.0,43.0,23.0,54.0,40.0,0.0,7.0,1.0,87.0,0.0,9.0,1.0,0.0,89.0,14.0,1.0,4.0,28.0,3.0,28.0,11.0,714.0,6.0,5.0,0.0,18.0,13.0,2.0,6.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,354.0,5.0,1.0,6.0,65.0,1.0,12.0,5.0,2.0,16.0,38.0,268.0,3.0,20.0,3.0,52.0,3.0,22.0,13.0,4.0,3.0,2086.0,3.0,41.0,19.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,7.0,0.0,13.0,15.0,0.0,1.0,102.0,11.0,19.0,4.0,5.0,17.0,18.0,5.0,2.0,6.0,12.0,6.0,1.0,1.0,35.0,7.0,7.0,9.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,126.0,13.0
28 Jul,82.0,7.0,1.0,23.0,37.0,20.0,2.0,25.0,6.0,22.0,1.0,11.0,13.0,26.0,10.0,37.0,1.0,22.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,4.0,4.0,201.0,2.0,16.0,5.0,1.0,1.0,145.0,4.0,4.0,10.0,3.0,6.0,1.0,45.0,221.0,3.0,31.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,18.0,11.0,1.0,39.0,4.0,16.0,8.0,3.0,3.0,9.0,14.0,43.0,23.0,55.0,40.0,0.0,7.0,1.0,89.0,0.0,10.0,1.0,0.0,90.0,14.0,1.0,4.0,28.0,3.0,28.0,11.0,718.0,6.0,5.0,0.0,18.0,13.0,2.0,6.0,7.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,4.0,5.0,1.0,1.0,36.0,22.0,360.0,5.0,1.0,6.0,65.0,1.0,12.0,5.0,2.0,16.0,38.0,269.0,3.0,20.0,3.0,52.0,3.0,22.0,13.0,4.0,3.0,2095.0,3.0,41.0,20.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,7.0,0.0,14.0,15.0,0.0,1.0,102.0,11.0,19.0,4.0,6.0,18.0,18.0,5.0,2.0,6.0,12.0,6.0,1.0,1.0,35.0,7.0,7.0,9.0,6.0,2.0,2.0,2.0,0.0,1.0,2.0,9.0,126.0,13.0
29 Jul,84.0,7.0,1.0,23.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,15.0,26.0,10.0,37.0,1.0,23.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,4.0,4.0,202.0,2.0,17.0,5.0,1.0,1.0,145.0,4.0,4.0,10.0,3.0,6.0,1.0,46.0,225.0,3.0,31.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,19.0,11.0,1.0,39.0,4.0,17.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,55.0,40.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,15.0,1.0,4.0,28.0,4.0,28.0,11.0,724.0,6.0,5.0,0.0,19.0,13.0,2.0,6.0,8.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,5.0,5.0,1.0,1.0,36.0,22.0,370.0,5.0,1.0,6.0,65.0,1.0,13.0,5.0,2.0,16.0,38.0,271.0,3.0,22.0,3.0,52.0,3.0,22.0,13.0,4.0,3.0,2109.0,3.0,41.0,20.0,2.0,1.0,11.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,2.0,2.0,24.0,9.0,0.0,14.0,15.0,0.0,1.0,102.0,11.0,21.0,4.0,6.0,18.0,18.0,5.0,2.0,6.0,12.0,6.0,1.0,1.0,35.0,8.0,7.0,9.0,6.0,2.0,3.0,2.0,0.0,1.0,3.0,9.0,127.0,13.0
30 Jul,84.0,7.0,1.0,23.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,15.0,26.0,10.0,38.0,1.0,23.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,4.0,4.0,202.0,2.0,17.0,5.0,1.0,1.0,147.0,5.0,4.0,10.0,3.0,6.0,1.0,46.0,228.0,3.0,31.0,3.0,9.0,13.0,24.0,2.0,10.0,4.0,19.0,11.0,1.0,39.0,4.0,17.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,55.0,42.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,15.0,1.0,4.0,28.0,5.0,28.0,11.0,725.0,6.0,5.0,0.0,19.0,13.0,2.0,6.0,8.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,5.0,5.0,1.0,1.0,36.0,22.0,376.0,5.0,1.0,7.0,67.0,1.0,13.0,5.0,2.0,16.0,38.0,273.0,3.0,22.0,3.0,52.0,3.0,23.0,13.0,4.0,3.0,2120.0,3.0,41.0,20.0,2.0,1.0,12.0,7.0,7.0,0.0,0.0,36.0,0.0,0.0,7.0,2.0,2.0,24.0,9.0,0.0,14.0,15.0,0.0,1.0,102.0,11.0,23.0,4.0,6.0,18.0,18.0,5.0,3.0,6.0,12.0,6.0,1.0,1.0,35.0,8.0,8.0,9.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,9.0,127.0,13.0
31 Jul,85.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,15.0,27.0,10.0,38.0,1.0,23.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,4.0,4.0,203.0,2.0,17.0,5.0,1.0,1.0,148.0,5.0,4.0,10.0,3.0,6.0,1.0,46.0,228.0,3.0,31.0,4.0,9.0,13.0,24.0,2.0,10.0,5.0,19.0,11.0,1.0,39.0,4.0,17.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,55.0,42.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,15.0,1.0,4.0,29.0,5.0,28.0,12.0,727.0,6.0,5.0,0.0,19.0,13.0,2.0,6.0,8.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,5.0,5.0,1.0,1.0,36.0,22.0,378.0,5.0,1.0,7.0,67.0,1.0,13.0,5.0,2.0,16.0,38.0,273.0,3.0,22.0,3.0,55.0,3.0,23.0,13.0,4.0,3.0,2127.0,3.0,41.0,21.0,2.0,1.0,13.0,7.0,7.0,0.0,0.0,36.0,0.0,0.0,7.0,2.0,2.0,24.0,12.0,0.0,14.0,15.0,0.0,1.0,102.0,12.0,24.0,4.0,6.0,18.0,18.0,5.0,3.0,6.0,13.0,6.0,1.0,1.0,35.0,8.0,8.0,9.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,9.0,128.0,13.0
01 Aug,85.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,15.0,27.0,10.0,38.0,1.0,23.0,1.0,30.0,5.0,12.0,21.0,21.0,0.0,0.0,14.0,5.0,4.0,205.0,2.0,17.0,5.0,1.0,1.0,150.0,5.0,4.0,10.0,3.0,6.0,1.0,47.0,230.0,3.0,31.0,4.0,9.0,13.0,24.0,2.0,10.0,5.0,19.0,11.0,1.0,39.0,4.0,17.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,55.0,44.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,16.0,1.0,4.0,29.0,5.0,28.0,12.0,736.0,6.0,5.0,0.0,19.0,13.0,2.0,7.0,8.0,0.0,10.0,3.0,4.0,4.0,14.0,43.0,6.0,5.0,5.0,1.0,1.0,36.0,23.0,383.0,5.0,1.0,8.0,68.0,1.0,14.0,5.0,2.0,16.0,38.0,275.0,3.0,22.0,3.0,55.0,3.0,24.0,13.0,4.0,3.0,2128.0,4.0,41.0,21.0,2.0,1.0,13.0,7.0,9.0,0.0,0.0,37.0,0.0,0.0,7.0,2.0,3.0,24.0,12.0,0.0,14.0,15.0,0.0,1.0,102.0,12.0,24.0,4.0,7.0,18.0,18.0,5.0,3.0,6.0,13.0,6.0,1.0,1.0,35.0,8.0,8.0,9.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,9.0,128.0,13.0
02 Aug,86.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,15.0,27.0,10.0,38.0,1.0,24.0,1.0,30.0,5.0,14.0,21.0,21.0,0.0,0.0,14.0,5.0,4.0,207.0,2.0,17.0,5.0,1.0,1.0,150.0,5.0,4.0,10.0,3.0,6.0,1.0,47.0,237.0,3.0,31.0,4.0,9.0,13.0,24.0,2.0,10.0,5.0,19.0,11.0,1.0,39.0,4.0,17.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,56.0,44.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,16.0,1.0,4.0,30.0,5.0,28.0,12.0,739.0,6.0,5.0,0.0,19.0,13.0,2.0,8.0,9.0,0.0,10.0,3.0,4.0,4.0,15.0,44.0,6.0,5.0,5.0,1.0,1.0,36.0,23.0,384.0,5.0,1.0,8.0,68.0,1.0,15.0,5.0,2.0,16.0,38.0,276.0,3.0,22.0,3.0,56.0,3.0,24.0,13.0,4.0,3.0,2130.0,4.0,41.0,21.0,2.0,1.0,13.0,7.0,9.0,0.0,0.0,39.0,0.0,0.0,7.0,2.0,3.0,24.0,12.0,0.0,14.0,15.0,0.0,2.0,102.0,12.0,25.0,4.0,7.0,19.0,18.0,5.0,3.0,6.0,13.0,6.0,1.0,1.0,37.0,8.0,8.0,9.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,9.0,130.0,13.0
03 Aug,87.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,16.0,27.0,10.0,39.0,1.0,25.0,2.0,30.0,5.0,15.0,21.0,21.0,0.0,0.0,14.0,5.0,4.0,208.0,2.0,17.0,5.0,1.0,1.0,152.0,5.0,4.0,10.0,3.0,6.0,1.0,48.0,239.0,3.0,31.0,4.0,9.0,14.0,25.0,2.0,10.0,5.0,19.0,11.0,1.0,39.0,4.0,18.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,57.0,44.0,0.0,7.0,2.0,90.0,0.0,10.0,1.0,0.0,90.0,16.0,1.0,4.0,30.0,5.0,28.0,12.0,741.0,6.0,5.0,0.0,19.0,14.0,2.0,8.0,9.0,0.0,10.0,3.0,4.0,4.0,16.0,44.0,6.0,5.0,5.0,1.0,1.0,36.0,23.0,386.0,5.0,1.0,8.0,68.0,1.0,15.0,5.0,2.0,16.0,38.0,279.0,3.0,22.0,3.0,56.0,3.0,24.0,13.0,4.0,3.0,2133.0,4.0,41.0,21.0,2.0,1.0,13.0,7.0,9.0,0.0,0.0,39.0,0.0,0.0,7.0,2.0,3.0,24.0,12.0,0.0,14.0,15.0,0.0,2.0,102.0,12.0,25.0,4.0,7.0,19.0,19.0,5.0,3.0,6.0,13.0,6.0,1.0,1.0,37.0,9.0,8.0,9.0,6.0,2.0,3.0,4.0,0.0,2.0,4.0,10.0,131.0,13.0
04 Aug,87.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,16.0,29.0,10.0,39.0,1.0,25.0,2.0,31.0,5.0,15.0,21.0,23.0,0.0,0.0,14.0,5.0,4.0,210.0,2.0,18.0,5.0,1.0,1.0,152.0,5.0,4.0,10.0,3.0,6.0,1.0,48.0,242.0,3.0,31.0,4.0,9.0,14.0,25.0,2.0,10.0,5.0,19.0,11.0,1.0,40.0,4.0,18.0,8.0,3.0,3.0,9.0,14.0,43.0,24.0,57.0,44.0,0.0,7.0,2.0,90.0,0.0,11.0,1.0,0.0,90.0,16.0,1.0,4.0,31.0,5.0,28.0,12.0,748.0,6.0,5.0,0.0,19.0,14.0,2.0,8.0,9.0,0.0,10.0,3.0,4.0,4.0,16.0,44.0,6.0,5.0,5.0,1.0,1.0,36.0,23.0,392.0,5.0,1.0,8.0,68.0,1.0,15.0,5.0,2.0,16.0,38.0,282.0,5.0,22.0,3.0,56.0,3.0,24.0,13.0,4.0,3.0,2142.0,4.0,42.0,21.0,2.0,1.0,15.0,7.0,9.0,0.0,0.0,40.0,0.0,0.0,7.0,2.0,3.0,24.0,12.0,0.0,14.0,15.0,0.0,2.0,102.0,12.0,25.0,4.0,7.0,19.0,19.0,5.0,3.0,6.0,13.0,6.0,1.0,1.0,37.0,10.0,8.0,10.0,6.0,2.0,3.0,4.0,0.0,2.0,4.0,10.0,132.0,13.0
05 Aug,87.0,7.0,1.0,24.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,17.0,29.0,10.0,39.0,1.0,25.0,2.0,32.0,5.0,15.0,21.0,23.0,0.0,0.0,14.0,5.0,4.0,210.0,2.0,18.0,5.0,1.0,1.0,153.0,5.0,4.0,11.0,3.0,7.0,1.0,48.0,243.0,3.0,32.0,4.0,9.0,14.0,25.0,2.0,10.0,5.0,19.0,11.0,1.0,40.0,4.0,18.0,8.0,4.0,3.0,9.0,14.0,44.0,24.0,57.0,45.0,0.0,7.0,2.0,90.0,0.0,11.0,1.0,0.0,90.0,16.0,1.0,4.0,31.0,5.0,28.0,12.0,750.0,6.0,5.0,0.0,19.0,14.0,2.0,9.0,9.0,0.0,10.0,3.0,4.0,5.0,17.0,44.0,6.0,5.0,5.0,1.0,1.0,36.0,23.0,399.0,5.0,1.0,8.0,68.0,1.0,15.0,5.0,2.0,16.0,38.0,284.0,6.0,23.0,4.0,57.0,4.0,24.0,13.0,4.0,3.0,2148.0,4.0,43.0,21.0,2.0,1.0,15.0,7.0,9.0,0.0,0.0,40.0,0.0,0.0,7.0,2.0,3.0,24.0,13.0,0.0,14.0,15.0,1.0,2.0,102.0,12.0,25.0,4.0,7.0,19.0,19.0,6.0,3.0,6.0,13.0,6.0,1.0,1.0,38.0,10.0,9.0,10.0,6.0,2.0,3.0,4.0,0.0,2.0,4.0,10.0,132.0,13.0
06 Aug,87.0,7.0,1.0,25.0,37.0,21.0,2.0,25.0,6.0,22.0,1.0,11.0,19.0,29.0,10.0,39.0,1.0,27.0,2.0,33.0,5.0,15.0,22.0,23.0,0.0,0.0,15.0,5.0,4.0,212.0,2.0,18.0,5.0,1.0,1.0,153.0,5.0,4.0,11.0,3.0,7.0,1.0,48.0,245.0,3.0,32.0,4.0,9.0,14.0,25.0,3.0,10.0,5.0,21.0,11.0,1.0,40.0,4.0,19.0,8.0,4.0,3.0,9.0,14.0,44.0,24.0,57.0,46.0,0.0,7.0,2.0,90.0,0.0,11.0,1.0,0.0,90.0,17.0,1.0,4.0,31.0,5.0,28.0,12.0,755.0,6.0,5.0,0.0,19.0,14.0,2.0,9.0,9.0,0.0,10.0,3.0,4.0,5.0,17.0,45.0,6.0,5.0,5.0,1.0,1.0,36.0,24.0,417.0,5.0,1.0,9.0,70.0,1.0,15.0,5.0,2.0,16.0,38.0,285.0,6.0,23.0,4.0,57.0,4.0,24.0,13.0,4.0,3.0,2161.0,4.0,43.0,21.0,2.0,1.0,15.0,7.0,9.0,0.0,0.0,40.0,0.0,0.0,7.0,2.0,3.0,24.0,13.0,1.0,14.0,15.0,1.0,2.0,103.0,12.0,27.0,4.0,8.0,19.0,19.0,6.0,3.0,6.0,13.0,6.0,1.0,1.0,38.0,10.0,9.0,10.0,6.0,3.0,3.0,4.0,0.0,2.0,4.0,10.0,134.0,13.0
07 Aug,87.0,7.0,1.0,28.0,37.0,21.0,3.0,25.0,6.0,22.0,1.0,11.0,20.0,29.0,10.0,39.0,1.0,27.0,2.0,33.0,5.0,15.0,23.0,23.0,0.0,0.0,15.0,5.0,4.0,212.0,2.0,18.0,5.0,1.0,1.0,154.0,5.0,4.0,11.0,3.0,7.0,1.0,48.0,246.0,3.0,32.0,4.0,9.0,14.0,25.0,3.0,10.0,5.0,21.0,11.0,1.0,40.0,4.0,19.0,8.0,4.0,3.0,9.0,14.0,45.0,24.0,57.0,46.0,0.0,7.0,2.0,90.0,0.0,11.0,1.0,0.0,90.0,17.0,1.0,4.0,31.0,5.0,28.0,12.0,762.0,6.0,5.0,0.0,19.0,14.0,2.0,9.0,9.0,0.0,10.0,3.0,4.0,6.0,17.0,45.0,6.0,5.0,5.0,1.0,1.0,36.0,24.0,421.0,5.0,1.0,9.0,70.0,1.0,15.0,5.0,2.0,16.0,38.0,286.0,6.0,23.0,4.0,60.0,4.0,25.0,13.0,4.0,3.0,2171.0,4.0,43.0,21.0,2.0,1.0,15.0,7.0,9.0,0.0,0.0,41.0,0.0,0.0,7.0,2.0,3.0,24.0,13.0,1.0,14.0,15.0,1.0,2.0,103.0,12.0,27.0,4.0,9.0,19.0,19.0,6.0,3.0,6.0,13.0,6.0,1.0,1.0,39.0,10.0,9.0,10.0,6.0,3.0,3.0,4.0,0.0,2.0,4.0,10.0,134.0,13.0
08 Aug,87.0,7.0,1.0,28.0,37.0,21.0,3.0,25.0,6.0,22.0,1.0,11.0,20.0,30.0,10.0,39.0,1.0,27.0,2.0,33.0,5.0,15.0,23.0,23.0,0.0,0.0,15.0,5.0,4.0,213.0,2.0,18.0,5.0,1.0,1.0,154.0,5.0,4.0,11.0,3.0,7.0,1.0,49.0,249.0,3.0,32.0,4.0,9.0,14.0,25.0,3.0,10.0,5.0,21.0,11.0,1.0,41.0,4.0,19.0,8.0,4.0,3.0,9.0,14.0,46.0,24.0,57.0,46.0,0.0,7.0,2.0,90.0,0.0,11.0,1.0,0.0,90.0,17.0,1.0,4.0,31.0,5.0,28.0,12.0,764.0,6.0,6.0,0.0,19.0,14.0,2.0,10.0,9.0,0.0,10.0,3.0,4.0,6.0,17.0,45.0,6.0,5.0,5.0,1.0,1.0,38.0,25.0,435.0,6.0,1.0,9.0,70.0,1.0,15.0,5.0,3.0,16.0,38.0,289.0,6.0,25.0,4.0,62.0,4.0,25.0,13.0,4.0,3.0,2177.0,4.0,43.0,21.0,2.0,1.0,15.0,7.0,9.0,0.0,0.0,43.0,0.0,0.0,7.0,2.0,3.0,24.0,13.0,1.0,14.0,15.0,1.0,2.0,104.0,12.0,27.0,4.0,9.0,20.0,20.0,6.0,3.0,6.0,13.0,6.0,1.0,1.0,40.0,10.0,9.0,10.0,6.0,3.0,3.0,4.0,0.0,2.0,4.0,10.0,134.0,13.0
